date,expiry,T,F,n_strikes,sabr_alpha,sabr_rho,sabr_nu,sabr_rmse,merton_sigma,merton_lam,merton_muJ,merton_delta,merton_rmse,js_alpha,js_rho,js_nu,js_lam,js_muJ,js_delta,js_rmse
2025-08-31,2025-10-31,0.167,109033.88,17,0.3761,-0.3258,1.7554,0.002749,,,,,,0.3761,-0.3258,1.7554,0.9997,-0.0599,0.3125,0.002751
2025-08-31,2025-11-28,0.2437,109055.72,13,0.3944,-0.044,0.687,0.004467,,,,,,0.3944,-0.044,0.687,0.9998,-0.0583,0.313,0.004469
2025-08-31,2025-12-26,0.3203,108766.01,8,0.3983,-0.1097,0.99,0.002801,,,,,,0.3983,-0.1097,0.99,0.9997,-0.0645,0.311,0.002806
2025-09-01,2025-09-12,0.0301,108217.2,20,0.3501,-0.3375,5.0,0.011731,,,,,,0.3501,-0.3375,5.0,0.9997,-0.0715,0.3088,0.011715
2025-09-01,2025-09-19,0.0493,109174.36,15,0.3545,-0.288,3.4727,0.006418,,,,,,0.3545,-0.288,3.4727,0.9998,-0.0605,0.3123,0.006419
2025-09-01,2025-09-26,0.0684,109211.48,24,0.3463,-0.1717,2.7275,0.008879,,,,,,0.3463,-0.1717,2.7275,0.9995,-0.075,0.3077,0.008842
2025-09-01,2025-10-31,0.1643,108633.99,23,0.3699,-0.2394,1.5824,0.004168,,,,,,0.3699,-0.2394,1.5824,0.9998,-0.06,0.3125,0.004169
2025-09-01,2025-11-28,0.2409,109037.29,17,0.3962,-0.1381,0.6917,0.00336,,,,,,0.3962,-0.1381,0.6917,0.9998,-0.0568,0.3135,0.003363
2025-09-01,2025-12-26,0.3176,108571.71,9,0.4019,-0.1781,1.1027,0.000928,,,,,,0.4019,-0.1781,1.1027,0.9997,-0.064,0.3112,0.000947
2025-09-02,2025-09-12,0.0274,110211.22,20,0.3568,-0.2736,4.8278,0.017897,,,,,,0.3568,-0.2736,4.8278,0.9999,-0.0972,0.3008,0.017722
2025-09-02,2025-09-19,0.0465,108803.26,14,0.3728,-0.3374,3.2115,0.004191,,,,,,0.3728,-0.3374,3.2115,0.9998,-0.059,0.3128,0.004193
2025-09-02,2025-09-26,0.0657,111354.44,22,0.3564,-0.1797,2.7309,0.007434,,,,,,0.3564,-0.1797,2.7309,0.9998,-0.0561,0.3137,0.007436
2025-09-02,2025-10-31,0.1615,110472.67,26,0.3744,-0.2209,1.4902,0.002011,,,,,,0.3744,-0.2209,1.4902,0.9998,-0.0601,0.3125,0.002015
2025-09-02,2025-11-28,0.2382,110000.53,16,0.3975,-0.1188,0.6922,0.004394,,,,,,0.3975,-0.1188,0.6922,0.9999,-0.0554,0.314,0.004396
2025-09-02,2025-12-26,0.3149,110794.83,11,0.4001,-0.1422,1.1756,0.002025,,,,,,0.4001,-0.1422,1.1756,0.9997,-0.0624,0.3117,0.002035
2025-09-03,2025-09-12,0.0246,111975.74,19,0.3377,-0.2261,4.9885,0.01168,,,,,,0.3377,-0.2261,4.9885,0.9998,-0.0781,0.3067,0.01163
2025-09-03,2025-09-19,0.0438,112232.54,13,0.3634,0.2806,0.6286,0.010656,,,,,,0.3634,0.2806,0.6286,0.9999,-0.054,0.3144,0.010657
2025-09-03,2025-09-26,0.063,111104.34,20,0.3524,-0.289,2.9731,0.003083,,,,,,0.3524,-0.289,2.9731,0.9997,-0.0642,0.3111,0.003084
2025-09-03,2025-10-31,0.1588,112218.62,24,0.3651,-0.1946,1.4805,0.001984,,,,,,0.3651,-0.1946,1.4805,0.9998,-0.0598,0.3125,0.001988
2025-09-03,2025-11-28,0.2355,112286.83,15,0.3768,-0.1947,1.4717,0.005952,,,,,,0.3768,-0.1947,1.4717,0.9999,-0.0553,0.314,0.005954
2025-09-03,2025-12-26,0.3121,111436.44,9,0.4103,-0.3015,0.3005,0.005059,,,,,,0.4103,-0.3015,0.3005,0.9997,-0.0667,0.3103,0.005058
2025-09-04,2025-09-12,0.0219,109460.94,20,0.361,-0.2852,5.0,0.010348,,,,,,0.361,-0.2852,5.0,0.9998,-0.0521,0.315,0.010348
2025-09-04,2025-09-19,0.0411,110673.14,14,0.3623,-0.2791,3.6172,0.004348,,,,,,0.3623,-0.2791,3.6172,0.9999,-0.0579,0.3132,0.00435
2025-09-04,2025-09-26,0.0602,109753.81,21,0.3574,-0.2912,3.088,0.00586,,,,,,0.3574,-0.2912,3.088,0.9996,-0.0733,0.3082,0.005834
2025-09-04,2025-10-31,0.1561,109713.7,26,0.3723,-0.2254,1.4372,0.001716,,,,,,0.3723,-0.2254,1.4372,0.9998,-0.0604,0.3124,0.00172
2025-09-04,2025-11-28,0.2327,110483.58,14,0.3821,-0.2234,1.4505,0.00215,,,,,,0.3821,-0.2234,1.4505,0.9998,-0.0584,0.313,0.002155
2025-09-04,2025-12-26,0.3094,109504.83,10,0.4017,-0.1728,1.0533,0.001328,,,,,,0.4017,-0.1728,1.0533,0.9998,-0.0595,0.3126,0.001334
2025-09-05,2025-09-12,0.0192,110628.32,21,0.3533,-0.2873,5.0,0.019455,0.3669,0.1192,0.1,0.3425,0.026429,0.3533,-0.2873,5.0,0.997,-0.0503,0.3156,0.019455
2025-09-05,2025-09-19,0.0383,110968.1,14,0.3576,-0.2194,2.317,0.005995,0.3469,0.9987,0.1,0.1191,0.012624,0.3576,-0.2194,2.317,0.9996,-0.068,0.3099,0.005989
2025-09-05,2025-09-26,0.0575,110760.12,21,0.3581,-0.4022,3.2754,0.007724,0.3415,0.0223,0.1,2.0,0.022629,0.3581,-0.4022,3.2754,0.9998,-0.0634,0.3114,0.007721
2025-09-05,2025-10-31,0.1533,110629.53,25,0.3667,-0.3045,1.3677,0.004268,0.3677,1.0102,0.1,0.0243,0.011379,0.3667,-0.3045,1.3677,0.9997,-0.0613,0.3121,0.004269
2025-09-05,2025-11-28,0.23,112872.54,17,0.3746,-0.1847,1.4192,0.007675,0.3393,0.0563,0.1,2.0,0.01057,0.3746,-0.1847,1.4192,0.9999,-0.0533,0.3147,0.007676
2025-09-05,2025-12-26,0.3066,112747.97,12,0.3949,-0.1609,1.0831,0.002565,0.3616,0.0469,0.1,2.0,0.011327,0.3949,-0.1609,1.0831,0.9998,-0.0564,0.3136,0.002569
2025-09-06,2025-09-19,0.0356,110955.72,11,0.3518,-0.4316,4.1586,0.005984,,,,,,0.3518,-0.4316,4.1586,0.9999,-0.0583,0.313,0.005986
2025-09-06,2025-09-26,0.0548,110111.25,21,0.3445,-0.328,2.6834,0.00596,,,,,,0.3445,-0.328,2.6834,0.9994,-0.08,0.3061,0.005891
2025-09-06,2025-10-31,0.1506,110706.9,18,0.3613,-0.1949,0.7173,0.004418,,,,,,0.3613,-0.1949,0.7173,0.9999,-0.0568,0.3135,0.00442
2025-09-06,2025-11-28,0.2272,110834.42,11,0.39,-0.2459,0.7005,0.001443,,,,,,0.39,-0.2459,0.7005,0.9998,-0.0584,0.313,0.00145
2025-09-06,2025-12-26,0.3039,110703.42,9,0.4058,-0.1846,0.6816,0.002336,,,,,,0.4058,-0.1846,0.6816,0.9998,-0.0616,0.312,0.002346
2025-09-07,2025-09-19,0.0329,110268.62,13,0.3585,-0.3683,3.6371,0.004646,,,,,,0.3585,-0.3683,3.6371,0.9998,-0.0615,0.312,0.004644
2025-09-07,2025-09-26,0.052,110233.66,18,0.3479,-0.3217,2.8244,0.010008,,,,,,0.3479,-0.3217,2.8244,0.9995,-0.0784,0.3066,0.009871
2025-09-07,2025-10-31,0.1478,111233.07,17,0.365,-0.3307,1.552,0.001653,,,,,,0.365,-0.3307,1.552,0.9998,-0.0595,0.3126,0.001658
2025-09-07,2025-11-28,0.2245,110754.21,11,0.3886,-0.234,0.7008,0.001691,,,,,,0.3886,-0.234,0.7008,0.9998,-0.0582,0.3131,0.001697
2025-09-07,2025-12-26,0.3012,111207.89,8,0.4019,-0.1991,0.8914,0.001027,,,,,,0.4019,-0.1991,0.8914,0.9997,-0.0634,0.3114,0.001045
2025-09-08,2025-09-19,0.0301,112914.31,12,0.3434,-0.171,2.8329,0.013606,,,,,,0.3434,-0.171,2.8329,0.9999,-0.0585,0.313,0.013606
2025-09-08,2025-09-26,0.0493,112622.22,22,0.3373,-0.2733,2.9101,0.008154,,,,,,0.3373,-0.2733,2.9101,0.9995,-0.0783,0.3066,0.008122
2025-09-08,2025-10-31,0.1451,110700.97,26,0.3648,-0.3023,1.348,0.002476,,,,,,0.3648,-0.3023,1.348,0.9998,-0.0595,0.3126,0.00248
2025-09-08,2025-11-28,0.2218,111432.03,16,0.3867,-0.2265,0.6959,0.002868,,,,,,0.3867,-0.2265,0.6959,0.9998,-0.0579,0.3132,0.002872
2025-09-08,2025-12-26,0.2984,112388.28,8,0.4026,-0.1679,0.681,0.001449,,,,,,0.4026,-0.1679,0.681,0.9998,-0.0583,0.313,0.001455
2025-09-09,2025-09-19,0.0274,111103.45,16,0.352,-0.3476,3.177,0.005581,,,,,,0.352,-0.3476,3.177,0.9998,-0.0609,0.3122,0.005582
2025-09-09,2025-09-26,0.0465,110945.86,23,0.3487,-0.3404,2.5897,0.007847,,,,,,0.3487,-0.3404,2.5897,0.9995,-0.0737,0.3081,0.007829
2025-09-09,2025-10-31,0.1424,111237.55,22,0.3633,-0.2851,1.327,0.003087,,,,,,0.3633,-0.2851,1.327,0.9998,-0.0597,0.3126,0.003089
2025-09-09,2025-11-28,0.219,111346.04,16,0.3746,-0.2886,1.4954,0.003762,,,,,,0.3746,-0.2886,1.4954,0.9998,-0.0581,0.3131,0.003766
2025-09-09,2025-12-26,0.2957,111369.35,11,0.3948,-0.2111,1.0468,0.002024,,,,,,0.3948,-0.2111,1.0468,0.9997,-0.0628,0.3116,0.002034
2025-09-10,2025-09-19,0.0246,112189.03,14,0.3391,-0.3212,3.8633,0.005231,,,,,,0.3391,-0.3212,3.8633,0.9997,-0.0631,0.3115,0.005229
2025-09-10,2025-09-26,0.0438,113512.23,19,0.3383,-0.3073,2.9524,0.004819,,,,,,0.3383,-0.3073,2.9524,0.9999,-0.0575,0.3133,0.00482
2025-09-10,2025-10-31,0.1396,112299.08,24,0.3644,-0.3155,1.3508,0.002998,,,,,,0.3644,-0.3155,1.3508,0.9998,-0.0596,0.3126,0.003001
2025-09-10,2025-11-28,0.2163,111617.61,14,0.3844,-0.2573,0.7045,0.002754,,,,,,0.3844,-0.2573,0.7045,0.9998,-0.0583,0.313,0.002758
2025-09-10,2025-12-26,0.293,114095.81,10,0.4057,-0.3015,0.3005,0.003761,,,,,,0.4057,-0.3015,0.3005,0.9998,-0.061,0.3122,0.003767
2025-09-11,2025-09-19,0.0219,114480.52,14,0.311,-0.21,4.3006,0.008034,,,,,,0.311,-0.21,4.3006,0.9999,-0.0549,0.3141,0.008034
2025-09-11,2025-09-26,0.0411,114461.24,22,0.3232,-0.3323,3.5573,0.0079,,,,,,0.3232,-0.3323,3.5573,0.9999,-0.0511,0.3154,0.0079
2025-09-11,2025-10-03,0.0602,114100.6,7,0.3308,-0.3411,2.739,0.001506,,,,,,0.3308,-0.3411,2.739,0.9998,-0.0589,0.3128,0.001512
2025-09-11,2025-10-31,0.1369,114536.12,20,0.3506,-0.2551,1.4731,0.002049,,,,,,0.3506,-0.2551,1.4731,0.9998,-0.0598,0.3125,0.002053
2025-09-11,2025-11-28,0.2136,114333.81,14,0.3746,-0.1908,0.6864,0.00241,,,,,,0.3746,-0.1908,0.6864,0.9998,-0.0589,0.3129,0.002415
2025-09-11,2025-12-26,0.2902,114166.69,9,0.3952,-0.1649,0.6798,0.002734,,,,,,0.3952,-0.1649,0.6798,0.9999,-0.0539,0.3145,0.002736
2025-09-12,2025-09-19,0.0192,115368.88,17,0.306,-0.1766,4.4938,0.016428,0.3061,1.0008,-0.1,0.1537,0.022946,0.306,-0.1766,4.4938,0.9996,-0.0777,0.3068,0.0164
2025-09-12,2025-09-26,0.0383,116727.02,26,0.299,-0.1683,3.7177,0.009715,0.2961,1.0007,0.1,0.1634,0.018745,0.299,-0.1683,3.7177,1.0,-0.0519,0.3151,0.009715
2025-09-12,2025-10-03,0.0575,116441.5,14,0.3094,-0.1686,2.416,0.003639,0.2853,1.0016,0.1,0.1902,0.010132,0.3094,-0.1686,2.416,0.9998,-0.0594,0.3127,0.003643
2025-09-12,2025-10-31,0.1342,115456.62,22,0.3395,-0.2206,1.5607,0.002215,0.3189,0.9999,0.1,0.1462,0.006621,0.3395,-0.2206,1.5607,0.9998,-0.0604,0.3123,0.002218
2025-09-12,2025-11-28,0.2108,115310.9,15,0.3621,-0.152,1.1667,0.002047,0.3311,1.0016,-0.1,0.1766,0.003739,0.3621,-0.152,1.1667,0.9998,-0.0598,0.3125,0.002051
2025-09-12,2025-12-26,0.2875,115623.23,11,0.3827,-0.1407,1.0275,0.001137,0.3379,1.0037,0.1,0.2198,0.008692,0.3827,-0.1407,1.0275,0.9997,-0.0635,0.3113,0.001153
2025-09-13,2025-09-26,0.0356,115391.93,22,0.2966,-0.2881,4.379,0.025646,,,,,,0.2966,-0.2881,4.379,0.9998,-0.0499,0.3157,0.025646
2025-09-13,2025-10-03,0.0548,115792.83,11,0.3164,-0.0337,0.5227,0.00604,,,,,,0.3164,-0.0337,0.5227,0.9998,-0.0578,0.3132,0.006042
2025-09-13,2025-10-31,0.1314,115972.38,19,0.3412,0.0915,0.5654,0.005766,,,,,,0.3412,0.0915,0.5654,0.9999,-0.0539,0.3145,0.005767
2025-09-13,2025-11-28,0.2081,115262.5,14,0.3615,-0.1258,1.0536,0.00247,,,,,,0.3615,-0.1258,1.0536,0.9998,-0.0602,0.3124,0.002473
2025-09-13,2025-12-26,0.2847,115757.64,7,0.384,-0.0201,0.7005,0.00066,,,,,,0.384,-0.0201,0.7005,0.9998,-0.0597,0.3126,0.00067
2025-09-14,2025-09-26,0.0329,115524.93,24,0.3111,-0.3377,4.7783,0.01331,,,,,,0.3111,-0.3377,4.7783,1.0,-0.0524,0.3149,0.013311
2025-09-14,2025-10-03,0.052,115509.46,10,0.3112,0.3014,0.7011,0.005229,,,,,,0.3112,0.3014,0.7011,0.9998,-0.0586,0.3129,0.005231
2025-09-14,2025-10-31,0.1287,115427.87,17,0.3343,-0.2941,1.9554,0.005173,,,,,,0.3343,-0.2941,1.9554,1.0,-0.0521,0.3151,0.005173
2025-09-14,2025-11-28,0.2053,115837.56,9,0.3637,-0.0156,0.692,0.001488,,,,,,0.3637,-0.0156,0.692,0.9998,-0.0589,0.3128,0.001495
2025-09-14,2025-12-26,0.282,115483.71,7,0.3851,-0.0545,0.6984,0.000901,,,,,,0.3851,-0.0545,0.6984,0.9998,-0.0602,0.3124,0.000908
2025-09-15,2025-09-26,0.0301,116714.48,28,0.3147,-0.2092,5.0,0.022522,,,,,,0.3147,-0.2092,5.0,0.9998,-0.0498,0.3157,0.022522
2025-09-15,2025-10-03,0.0493,115482.3,11,0.3107,-0.2108,3.1433,0.003773,,,,,,0.3107,-0.2108,3.1433,0.9998,-0.0586,0.3129,0.003776
2025-09-15,2025-10-31,0.1259,116706.81,25,0.3251,-0.2163,1.9394,0.00681,,,,,,0.3251,-0.2163,1.9394,0.9999,-0.0553,0.314,0.006812
2025-09-15,2025-11-28,0.2026,115404.72,15,0.3615,-0.0472,0.6946,0.002703,,,,,,0.3615,-0.0472,0.6946,0.9998,-0.0574,0.3133,0.002707
2025-09-15,2025-12-26,0.2793,114592.92,11,0.3805,-0.186,1.123,0.002749,,,,,,0.3805,-0.186,1.123,0.9998,-0.0568,0.3135,0.002752
2025-09-16,2025-09-26,0.0274,116844.14,26,0.3146,-0.1918,4.9976,0.014953,,,,,,0.3146,-0.1918,4.9976,0.9998,-0.0723,0.3085,0.014929
2025-09-16,2025-10-03,0.0465,116600.86,12,0.3331,0.0671,0.6386,0.01091,,,,,,0.3331,0.0671,0.6386,1.0,-0.0525,0.3149,0.01091
2025-09-16,2025-10-31,0.1232,116724.59,22,0.3327,-0.1608,1.7935,0.002323,,,,,,0.3327,-0.1608,1.7935,0.9998,-0.0599,0.3125,0.002327
2025-09-16,2025-11-28,0.1999,116841.92,16,0.3516,-0.166,1.462,0.002466,,,,,,0.3516,-0.166,1.462,0.9998,-0.0575,0.3133,0.002472
2025-09-16,2025-12-26,0.2765,116476.92,10,0.3771,-0.1592,1.1682,0.001783,,,,,,0.3771,-0.1592,1.1682,0.9998,-0.0583,0.313,0.001788
2025-09-17,2025-09-26,0.0246,114979.76,29,0.3492,-0.3774,5.0,0.020085,,,,,,0.3492,-0.3774,5.0,0.9999,-0.0499,0.3158,0.020085
2025-09-17,2025-10-03,0.0438,115325.59,12,0.3433,0.3016,0.7014,0.009634,,,,,,0.3433,0.3016,0.7014,0.9998,-0.0574,0.3133,0.009635
2025-09-17,2025-10-31,0.1205,115948.47,23,0.3388,-0.228,1.9565,0.003199,,,,,,0.3388,-0.228,1.9565,0.9998,-0.0593,0.3127,0.003202
2025-09-17,2025-11-28,0.1971,115608.04,15,0.3628,-0.0358,0.6975,0.003665,,,,,,0.3628,-0.0358,0.6975,0.9998,-0.0563,0.3137,0.003667
2025-09-17,2025-12-26,0.2738,115685.73,12,0.3776,-0.181,1.243,0.001908,,,,,,0.3776,-0.181,1.243,0.9998,-0.0575,0.3133,0.001914
2025-09-18,2025-09-26,0.0219,117469.79,27,0.3032,-0.2125,5.0,0.019251,,,,,,0.3032,-0.2125,5.0,1.0,-0.0501,0.3157,0.019251
2025-09-18,2025-10-03,0.0411,117192.9,12,0.293,-0.1986,3.6718,0.010426,,,,,,0.293,-0.1986,3.6718,1.0,-0.0541,0.3144,0.010427
2025-09-18,2025-10-10,0.0602,117767.26,12,0.3081,-0.1149,2.5782,0.00325,,,,,,0.3081,-0.1149,2.5782,0.9998,-0.0609,0.3122,0.003252
2025-09-18,2025-10-31,0.1177,117139.44,23,0.3254,-0.1746,1.8795,0.003208,,,,,,0.3254,-0.1746,1.8795,0.9998,-0.0604,0.3124,0.00321
2025-09-18,2025-11-28,0.1944,117736.52,15,0.3461,-0.1164,1.4275,0.001628,,,,,,0.3461,-0.1164,1.4275,0.9998,-0.0601,0.3124,0.001634
2025-09-18,2025-12-26,0.271,117324.38,11,0.3714,-0.1408,1.2337,0.002039,,,,,,0.3714,-0.1408,1.2337,0.9998,-0.0583,0.313,0.002043
2025-09-19,2025-09-26,0.0192,115457.97,28,0.3127,-0.2645,5.0,0.047344,0.2907,0.4196,-0.0999,0.2219,0.0517,0.3127,-0.2645,5.0,0.9993,-0.0498,0.3155,0.047344
2025-09-19,2025-10-03,0.0383,116839.15,13,0.2846,-0.1453,3.3472,0.003982,0.2749,1.0003,0.1,0.1581,0.008285,0.2846,-0.1453,3.3472,0.9997,-0.0615,0.312,0.003984
2025-09-19,2025-10-10,0.0575,117050.81,14,0.2938,-0.1946,3.1121,0.002774,0.269,1.0025,0.1,0.2001,0.01288,0.2938,-0.1946,3.1121,0.9998,-0.059,0.3128,0.002777
2025-09-19,2025-10-31,0.115,115941.93,20,0.3206,-0.2134,2.0169,0.004176,0.2948,1.001,0.1,0.1731,0.006776,0.3206,-0.2134,2.0169,0.9998,-0.0613,0.3121,0.004176
2025-09-19,2025-11-28,0.1916,115552.77,15,0.3456,-0.1543,1.4563,0.001968,0.308,1.0024,0.1,0.2013,0.004199,0.3456,-0.1543,1.4563,0.9998,-0.0602,0.3124,0.001973
2025-09-19,2025-12-26,0.2683,115290.37,9,0.3764,0.0367,0.6876,0.002447,0.3266,1.0027,0.1,0.2194,0.002034,0.3764,0.0367,0.6876,0.9998,-0.0574,0.3133,0.00245
2025-09-20,2025-10-03,0.0356,115496.41,10,0.2773,0.7178,1.0356,0.014177,,,,,,0.2773,0.7178,1.0356,0.9996,-0.0637,0.3113,0.014178
2025-09-20,2025-10-10,0.0548,115602.89,14,0.2917,-0.3106,3.5063,0.002929,,,,,,0.2917,-0.3106,3.5063,0.9998,-0.0614,0.312,0.002927
2025-09-20,2025-10-31,0.1123,115992.76,18,0.3156,-0.2797,2.4337,0.002097,,,,,,0.3156,-0.2797,2.4337,0.9998,-0.0609,0.3122,0.002098
2025-09-20,2025-11-28,0.1889,115810.12,9,0.3467,-0.2454,1.7204,0.001445,,,,,,0.3467,-0.2454,1.7204,0.9998,-0.0603,0.3124,0.001451
2025-09-20,2025-12-26,0.2656,115795.3,9,0.3762,-0.0256,0.6955,0.003998,,,,,,0.3762,-0.0256,0.6955,0.9999,-0.0553,0.314,0.004
2025-09-21,2025-10-03,0.0329,115609.45,12,0.2943,0.4625,0.877,0.017296,,,,,,0.2943,0.4625,0.877,0.9996,-0.055,0.3141,0.017297
2025-09-21,2025-10-10,0.052,115658.4,13,0.2878,-0.2447,3.531,0.006015,,,,,,0.2878,-0.2447,3.531,0.9997,-0.0646,0.311,0.006006
2025-09-21,2025-10-31,0.1095,115327.54,21,0.3161,-0.245,2.2906,0.003841,,,,,,0.3161,-0.245,2.2906,0.9997,-0.0676,0.3101,0.003832
2025-09-21,2025-11-28,0.1862,115385.99,13,0.3478,-0.168,1.4249,0.001502,,,,,,0.3478,-0.168,1.4249,0.9998,-0.0603,0.3124,0.001507
2025-09-21,2025-12-26,0.2628,115518.8,9,0.3719,-0.1712,1.1977,0.002601,,,,,,0.3719,-0.1712,1.1977,0.9998,-0.0585,0.313,0.002605
2025-09-22,2025-10-03,0.0301,112450.78,15,0.3142,-0.3793,5.0,0.006553,,,,,,0.3142,-0.3793,5.0,1.0,-0.0494,0.3159,0.006553
2025-09-22,2025-10-10,0.0493,112500.48,20,0.3089,-0.3285,3.7491,0.005142,,,,,,0.3089,-0.3285,3.7491,0.9997,-0.0651,0.3108,0.005133
2025-09-22,2025-10-31,0.1068,112593.73,24,0.3312,-0.3526,2.4698,0.004641,,,,,,0.3312,-0.3526,2.4698,0.9996,-0.0692,0.3095,0.00463
2025-09-22,2025-11-28,0.1834,112516.88,16,0.3557,-0.2776,1.7468,0.002761,,,,,,0.3557,-0.2776,1.7468,0.9998,-0.0593,0.3127,0.002765
2025-09-22,2025-12-26,0.2601,112950.69,12,0.3848,-0.2539,1.3028,0.004232,,,,,,0.3848,-0.2539,1.3028,0.9999,-0.0556,0.3139,0.004234
2025-09-23,2025-10-03,0.0274,111746.2,13,0.3108,-0.4031,5.0,0.00733,,,,,,0.3108,-0.4031,5.0,0.9999,-0.0597,0.3126,0.007332
2025-09-23,2025-10-10,0.0465,111933.26,17,0.3206,-0.475,4.2746,0.004443,,,,,,0.3206,-0.475,4.2746,0.9998,-0.0622,0.3118,0.004437
2025-09-23,2025-10-31,0.104,111853.14,22,0.3373,-0.3841,2.3953,0.003701,,,,,,0.3373,-0.3841,2.3953,0.9998,-0.0607,0.3122,0.003702
2025-09-23,2025-11-28,0.1807,112990.83,15,0.3585,-0.2849,1.639,0.001956,,,,,,0.3585,-0.2849,1.639,0.9998,-0.0597,0.3126,0.001961
2025-09-23,2025-12-26,0.2574,111883.45,10,0.3845,-0.2469,1.2309,0.001225,,,,,,0.3845,-0.2469,1.2309,0.9998,-0.0607,0.3123,0.00123
2025-09-24,2025-10-03,0.0246,112666.19,15,0.2948,-0.276,5.0,0.009091,,,,,,0.2948,-0.276,5.0,1.0,-0.0493,0.316,0.009091
2025-09-24,2025-10-10,0.0438,112767.85,17,0.3032,-0.3089,3.9579,0.009181,,,,,,0.3032,-0.3089,3.9579,0.9997,-0.0722,0.3086,0.00915
2025-09-24,2025-10-31,0.1013,113228.03,21,0.3307,-0.3495,2.5786,0.002725,,,,,,0.3307,-0.3495,2.5786,0.9998,-0.0605,0.3123,0.002727
2025-09-24,2025-11-28,0.178,113505.13,15,0.3605,-0.2986,1.6103,0.001591,,,,,,0.3605,-0.2986,1.6103,0.9998,-0.06,0.3125,0.001597
2025-09-24,2025-12-26,0.2546,113947.5,10,0.381,-0.2363,1.2867,0.001067,,,,,,0.381,-0.2363,1.2867,0.9998,-0.0607,0.3123,0.001076
2025-09-25,2025-10-03,0.0219,109470.62,20,0.3332,-0.3363,5.0,0.014329,,,,,,0.3332,-0.3363,5.0,0.9999,-0.0501,0.3157,0.014329
2025-09-25,2025-10-10,0.0411,109251.88,19,0.3391,-0.4659,4.3524,0.006827,,,,,,0.3391,-0.4659,4.3524,0.9998,-0.0633,0.3114,0.006825
2025-09-25,2025-10-17,0.0602,109429.93,12,0.3394,0.2189,0.6901,0.010716,,,,,,0.3394,0.2189,0.6901,0.9999,-0.0559,0.3138,0.010717
2025-09-25,2025-10-31,0.0986,109413.36,23,0.3443,-0.3584,2.4979,0.005995,,,,,,0.3443,-0.3584,2.4979,0.9996,-0.0681,0.3099,0.005989
2025-09-25,2025-11-28,0.1752,111394.25,18,0.3652,-0.2888,1.6499,0.002718,,,,,,0.3652,-0.2888,1.6499,0.9998,-0.0606,0.3123,0.00272
2025-09-25,2025-12-26,0.2519,109521.03,11,0.3948,-0.3076,1.2093,0.001929,,,,,,0.3948,-0.3076,1.2093,0.9998,-0.0596,0.3126,0.001933
2025-09-26,2025-10-03,0.0192,109423.58,21,0.2997,-0.1938,4.9709,0.014041,0.3146,0.9992,-0.1,0.1303,0.022563,0.2997,-0.1938,4.9709,1.0,-0.1,0.15,0.011945
2025-09-26,2025-10-10,0.0383,109476.3,22,0.3235,-0.3058,3.9196,0.012557,0.3295,0.0177,0.1,2.0,0.011223,0.3235,-0.3058,3.9196,0.9997,-0.0761,0.3073,0.012519
2025-09-26,2025-10-17,0.0575,109360.23,14,0.3357,-0.3252,2.8694,0.00406,0.321,0.9997,0.1,0.1393,0.01854,0.3357,-0.3252,2.8694,0.9998,-0.0594,0.3127,0.004062
2025-09-26,2025-10-31,0.0958,109474.57,25,0.3409,-0.3165,2.379,0.004471,0.3262,1.0007,-0.1,0.159,0.021039,0.3409,-0.3165,2.379,0.9997,-0.0617,0.3119,0.004471
2025-09-26,2025-11-28,0.1725,109457.08,19,0.3693,-0.2912,1.7273,0.003278,0.3394,0.0491,0.1,1.7825,0.018689,0.3693,-0.2912,1.7273,0.9998,-0.058,0.3131,0.003282
2025-09-26,2025-12-26,0.2491,109143.19,10,0.3925,-0.2777,1.3143,0.002313,0.3238,0.9994,-0.1,0.2677,0.022661,0.3925,-0.2777,1.3143,0.9998,-0.0589,0.3128,0.002317
2025-09-27,2025-10-10,0.0356,109385.57,21,0.3231,-0.4534,4.3531,0.006851,,,,,,0.3231,-0.4534,4.3531,0.9998,-0.066,0.3106,0.006843
2025-09-27,2025-10-17,0.0548,109353.8,12,0.3236,0.1853,0.6954,0.013728,,,,,,0.3236,0.1853,0.6954,0.9999,-0.0541,0.3144,0.013728
2025-09-27,2025-10-31,0.0931,109512.42,20,0.3397,-0.3269,2.3401,0.00238,,,,,,0.3397,-0.3269,2.3401,0.9998,-0.0597,0.3126,0.002384
2025-09-27,2025-11-28,0.1697,109405.41,16,0.3696,-0.258,1.5641,0.00224,,,,,,0.3696,-0.258,1.5641,0.9998,-0.0604,0.3123,0.002244
2025-09-27,2025-12-26,0.2464,109344.39,12,0.3892,-0.2662,1.4508,0.002029,,,,,,0.3892,-0.2662,1.4508,0.9998,-0.0597,0.3126,0.002033
2025-09-28,2025-10-10,0.0329,110336.52,19,0.3151,-0.388,4.4961,0.004743,,,,,,0.3151,-0.388,4.4961,0.9997,-0.0639,0.3112,0.004736
2025-09-28,2025-10-17,0.052,109267.97,11,0.3303,-0.4335,3.4752,0.002062,,,,,,0.3303,-0.4335,3.4752,0.9998,-0.0598,0.3125,0.002064
2025-09-28,2025-10-31,0.0903,109952.71,20,0.3362,-0.344,2.5752,0.003077,,,,,,0.3362,-0.344,2.5752,0.9998,-0.061,0.3122,0.003077
2025-09-28,2025-11-28,0.167,109404.88,16,0.3688,-0.2629,1.543,0.001935,,,,,,0.3688,-0.2629,1.543,0.9998,-0.0604,0.3123,0.001938
