date,expiry,T,F,n_strikes,sabr_alpha,sabr_rho,sabr_nu,sabr_rmse,merton_sigma,merton_lam,merton_muJ,merton_delta,js_alpha,js_rho,js_nu,js_lam,js_muJ,js_delta,bsm_rmse,sticky_strike_rmse,sticky_delta_rmse,js_joint_rmse,merton_rmse,T_bucket
2026-01-10,2026-01-30,0.0548,90635.57,18,0.3616,-0.2138,2.8349,0.003964,,,,,0.3616,-0.2138,2.8349,0.9997,-0.0661,0.3105,0.039178,0.018022,0.00393,,,Short (<30d)
2026-01-10,2026-02-27,0.1314,90668.36,10,0.3972,-0.0772,0.6829,0.003371,,,,,0.3972,-0.0772,0.6829,0.9998,-0.0584,0.313,0.006109,0.003957,0.002019,,,Medium (30-90d)
2026-01-10,2026-03-27,0.2081,90492.54,15,0.4165,-0.2126,0.6956,0.002683,,,,,0.4165,-0.2126,0.6956,0.9998,-0.0566,0.3136,0.006934,0.004094,0.001202,,,Medium (30-90d)
2026-01-10,2026-06-26,0.4572,90575.48,7,0.4483,-0.2677,0.6975,0.000677,,,,,0.4483,-0.2677,0.6975,0.9997,-0.0632,0.3114,0.009039,0.002236,0.000188,,,Long (90-180d)
2026-01-11,2026-01-23,0.0329,90934.04,12,0.382,-0.3428,3.7587,0.008339,,,,,0.382,-0.3428,3.7587,0.9999,-0.0589,0.3128,0.022205,0.012679,0.00924,,,Short (<30d)
2026-01-11,2026-01-30,0.052,90540.25,20,0.3793,-0.2957,3.1419,0.004344,,,,,0.3793,-0.2957,3.1419,0.9999,-0.057,0.3135,0.059574,0.052236,0.004656,,,Short (<30d)
2026-01-11,2026-02-27,0.1287,90768.69,11,0.3974,0.0984,0.7127,0.004554,,,,,0.3974,0.0984,0.7127,0.9998,-0.0574,0.3133,0.008263,0.005244,0.00227,,,Medium (30-90d)
2026-01-11,2026-03-27,0.2053,90540.26,16,0.4151,-0.257,1.2894,0.001699,,,,,0.4151,-0.257,1.2894,0.9998,-0.0592,0.3128,0.019688,0.011538,0.00126,,,Medium (30-90d)
2026-01-11,2026-06-26,0.4545,90542.27,7,0.4456,-0.2688,0.967,0.001966,,,,,0.4456,-0.2688,0.967,0.9997,-0.0643,0.3111,0.013271,0.003679,0.002014,,,Long (90-180d)
2026-01-12,2026-01-23,0.0301,91408.29,15,0.3636,-0.1931,3.816,0.005802,,,,,0.3636,-0.1931,3.816,0.9997,-0.0657,0.3106,0.032989,0.016073,0.004605,,,Short (<30d)
2026-01-12,2026-01-30,0.0493,90615.58,22,0.374,-0.252,3.0957,0.005944,,,,,0.374,-0.252,3.0957,0.9997,-0.0676,0.31,0.049088,0.021638,0.006134,,,Short (<30d)
2026-01-12,2026-02-27,0.1259,91188.28,14,0.3951,-0.231,1.758,0.003114,,,,,0.3951,-0.231,1.758,0.9997,-0.0614,0.312,0.00938,0.009371,0.002822,,,Medium (30-90d)
2026-01-12,2026-03-27,0.2026,91567.05,17,0.4153,-0.1807,0.6913,0.003129,,,,,0.4153,-0.1807,0.6913,0.9998,-0.0569,0.3135,0.007335,0.004333,0.001443,,,Medium (30-90d)
2026-01-12,2026-06-26,0.4517,91158.93,7,0.4511,-0.303,0.6996,0.001204,,,,,0.4511,-0.303,0.6996,0.9997,-0.0666,0.3104,0.00987,0.002276,0.001012,,,Long (90-180d)
2026-01-13,2026-01-23,0.0274,92380.41,15,0.3619,-0.0865,2.7899,0.005417,,,,,0.3619,-0.0865,2.7899,0.9997,-0.0651,0.3108,0.019905,0.011492,0.004749,,,Short (<30d)
2026-01-13,2026-01-30,0.0465,93520.4,26,0.3677,-0.1523,2.7646,0.008425,,,,,0.3677,-0.1523,2.7646,0.9997,-0.0703,0.3092,0.05841,0.034471,0.009545,,,Short (<30d)
2026-01-13,2026-02-27,0.1232,95646.0,15,0.388,-0.1743,1.517,0.007102,,,,,0.388,-0.1743,1.517,0.9997,-0.0616,0.312,0.011653,0.011273,0.007039,,,Medium (30-90d)
2026-01-13,2026-03-27,0.1999,91107.61,17,0.3899,-0.2291,1.5298,0.012787,,,,,0.3899,-0.2291,1.5298,0.9998,-0.0572,0.3134,0.020055,0.014455,0.012996,,,Medium (30-90d)
2026-01-13,2026-06-26,0.449,94882.79,8,0.4435,-0.2919,0.8053,0.001555,,,,,0.4435,-0.2919,0.8053,0.9997,-0.0644,0.3111,0.011676,0.003026,0.001512,,,Long (90-180d)
2026-01-14,2026-01-23,0.0246,94923.19,16,0.3737,-0.2259,3.8978,0.009877,,,,,0.3737,-0.2259,3.8978,0.9997,-0.0617,0.3119,0.038273,0.028271,0.009834,,,Short (<30d)
2026-01-14,2026-01-30,0.0438,97107.09,30,0.3457,-0.06,3.334,0.051211,,,,,0.3457,-0.06,3.334,1.0001,-0.0508,0.3155,0.075135,0.067828,0.052345,,,Short (<30d)
2026-01-14,2026-02-27,0.1205,96680.67,16,0.3843,-0.1903,1.7162,0.013075,,,,,0.3843,-0.1903,1.7162,0.9998,-0.0591,0.3128,0.023379,0.019599,0.012886,,,Medium (30-90d)
2026-01-14,2026-03-27,0.1971,97362.76,20,0.3984,-0.2224,1.2706,0.010977,,,,,0.3984,-0.2224,1.2706,0.9998,-0.0581,0.3131,0.022372,0.015974,0.010829,,,Medium (30-90d)
2026-01-14,2026-06-26,0.4463,95405.39,10,0.419,-0.2441,1.1582,0.016713,,,,,0.419,-0.2441,1.1582,0.9997,-0.0661,0.3105,0.031469,0.021559,0.017268,,,Long (90-180d)
2026-01-15,2026-01-23,0.0219,95882.03,15,0.3672,-0.2026,3.9412,0.007525,,,,,0.3672,-0.2026,3.9412,0.9996,-0.0654,0.3107,0.025756,0.019637,0.007903,,,Short (<30d)
2026-01-15,2026-01-30,0.0411,97092.74,26,0.3672,-0.1355,3.1913,0.005263,,,,,0.3672,-0.1355,3.1913,0.9996,-0.0733,0.3082,0.058771,0.034754,0.005263,,,Short (<30d)
2026-01-15,2026-02-06,0.0602,95141.36,10,0.3783,0.1551,0.6829,0.006345,,,,,0.3783,0.1551,0.6829,0.9999,-0.057,0.3134,0.009592,0.006822,0.001808,,,Short (<30d)
2026-01-15,2026-02-27,0.1177,96475.78,16,0.3828,-0.1889,1.6012,0.002047,,,,,0.3828,-0.1889,1.6012,0.9998,-0.0609,0.3122,0.014876,0.011929,0.001913,,,Medium (30-90d)
2026-01-15,2026-03-27,0.1944,96584.42,20,0.3944,-0.206,1.3499,0.003234,,,,,0.3944,-0.206,1.3499,0.9998,-0.0596,0.3126,0.019394,0.013771,0.002909,,,Medium (30-90d)
2026-01-15,2026-06-26,0.4435,96066.27,9,0.4499,-0.4335,0.4334,0.004104,,,,,0.4499,-0.4335,0.4334,0.9998,-0.0577,0.3132,0.012762,0.005012,0.001649,,,Long (90-180d)
2026-01-16,2026-01-23,0.0192,95475.23,17,0.3388,-0.2607,4.6706,0.02675,0.3304,1.0033,-0.1,0.186,0.3388,-0.2607,4.6706,1.0002,-0.0517,0.3152,0.061173,0.044841,0.026231,0.02601,0.039952,Short (<30d)
2026-01-16,2026-01-30,0.0383,94670.27,26,0.3576,-0.2551,3.2605,0.00956,0.3556,1.0,-0.1,0.1357,0.3576,-0.2551,3.2605,0.9996,-0.0721,0.3086,0.042854,0.033419,0.009368,0.008491,0.018713,Short (<30d)
2026-01-16,2026-02-06,0.0575,94656.27,13,0.3666,-0.2553,2.195,0.003986,0.3504,0.9991,0.1,0.1244,0.3666,-0.2553,2.195,0.9998,-0.06,0.3125,0.010023,0.007795,0.003804,0.00395,0.005473,Short (<30d)
2026-01-16,2026-02-27,0.115,95415.91,16,0.3747,-0.2007,1.6333,0.004198,0.3509,1.0026,-0.1,0.1856,0.3747,-0.2007,1.6333,0.9996,-0.0566,0.3136,0.018648,0.014423,0.003762,0.004225,0.014817,Medium (30-90d)
2026-01-16,2026-03-27,0.1916,95452.71,21,0.3908,-0.2202,1.2741,0.002659,0.3421,1.0041,0.1,0.2319,0.3908,-0.2202,1.2741,0.9998,-0.0578,0.3132,0.016658,0.009905,0.001993,0.00266,0.014463,Medium (30-90d)
2026-01-16,2026-06-26,0.4408,95045.59,7,0.4385,-0.2852,0.7,0.002092,0.4339,1.0338,0.1,0.0295,0.4385,-0.2852,0.7,0.9997,-0.0628,0.3116,0.008445,0.002968,0.001894,0.001952,0.007176,Long (90-180d)
2026-01-17,2026-01-30,0.0356,95470.8,22,0.3374,-0.2594,3.6423,0.007902,,,,,0.3374,-0.2594,3.6423,0.9997,-0.0738,0.3081,0.049971,0.026668,0.005315,,,Short (<30d)
2026-01-17,2026-02-06,0.0548,95193.93,11,0.3539,-0.266,2.3327,0.005276,,,,,0.3539,-0.266,2.3327,0.9998,-0.0602,0.3124,0.012263,0.009026,0.00481,,,Short (<30d)
2026-01-17,2026-02-27,0.1123,95523.33,7,0.3637,0.1977,0.72,0.005165,,,,,0.3637,0.1977,0.72,0.9998,-0.0576,0.3133,0.011209,0.005721,0.002801,,,Medium (30-90d)
2026-01-17,2026-03-27,0.1889,95340.47,12,0.388,-0.2176,1.2493,0.001473,,,,,0.388,-0.2176,1.2493,0.9998,-0.0606,0.3123,0.005098,0.004604,0.001416,,,Medium (30-90d)
2026-01-18,2026-01-30,0.0329,94962.65,16,0.3582,-0.2516,3.4831,0.007207,,,,,0.3582,-0.2516,3.4831,0.9997,-0.0692,0.3095,0.037128,0.034347,0.00488,,,Short (<30d)
2026-01-18,2026-02-06,0.052,95136.59,8,0.3612,-0.2478,2.5712,0.001802,,,,,0.3612,-0.2478,2.5712,0.9999,-0.0587,0.3129,0.016013,0.007529,0.001877,,,Short (<30d)
2026-01-18,2026-02-27,0.1095,94974.36,7,0.3775,-0.231,1.619,0.001501,,,,,0.3775,-0.231,1.619,0.9998,-0.0602,0.3124,0.007945,0.007337,0.00146,,,Medium (30-90d)
2026-01-18,2026-03-27,0.1862,95326.34,12,0.3986,-0.2331,0.6951,0.004131,,,,,0.3986,-0.2331,0.6951,0.9998,-0.0591,0.3128,0.008094,0.004628,0.00404,,,Medium (30-90d)
2026-01-19,2026-01-30,0.0301,92761.35,28,0.3629,-0.3093,4.4022,0.016462,,,,,0.3629,-0.3093,4.4022,0.9999,-0.0499,0.3158,0.113247,0.092039,0.019528,,,Short (<30d)
2026-01-19,2026-02-06,0.0493,92895.6,18,0.3715,-0.339,2.8873,0.009261,,,,,0.3715,-0.339,2.8873,0.9999,-0.0569,0.3135,0.037272,0.032263,0.006707,,,Short (<30d)
2026-01-19,2026-02-27,0.1068,92495.0,14,0.3802,-0.2695,1.8201,0.00336,,,,,0.3802,-0.2695,1.8201,0.9998,-0.0606,0.3123,0.01494,0.013769,0.002998,,,Medium (30-90d)
2026-01-19,2026-03-27,0.1834,92508.6,22,0.3947,-0.2752,1.3159,0.002601,,,,,0.3947,-0.2752,1.3159,0.9998,-0.0601,0.3124,0.018361,0.010791,0.002822,,,Medium (30-90d)
2026-01-19,2026-06-26,0.4326,92674.84,7,0.4438,-0.4428,0.4258,0.003766,,,,,0.4438,-0.4428,0.4258,1.0001,-0.0606,0.312,0.010154,0.004395,0.000771,,,Long (90-180d)
2026-01-20,2026-01-30,0.0274,90608.55,29,0.3757,-0.2607,4.1476,0.014712,,,,,0.3757,-0.2607,4.1476,0.999,-0.0885,0.1517,0.081505,0.059887,0.017568,,,Short (<30d)
2026-01-20,2026-02-06,0.0465,88242.17,18,0.4,-0.4703,3.1481,0.005485,,,,,0.4,-0.4703,3.1481,0.9997,-0.0647,0.311,0.02233,0.017057,0.004262,,,Short (<30d)
2026-01-20,2026-02-27,0.104,89397.51,16,0.3868,-0.3198,1.8912,0.002614,,,,,0.3868,-0.3198,1.8912,0.9998,-0.0587,0.3129,0.024387,0.022746,0.003106,,,Medium (30-90d)
2026-01-20,2026-03-27,0.1807,90706.23,21,0.3977,-0.2785,1.2622,0.001476,,,,,0.3977,-0.2785,1.2622,0.9998,-0.0596,0.3126,0.014855,0.00982,0.001668,,,Medium (30-90d)
2026-01-20,2026-06-26,0.4298,89553.36,7,0.4382,-0.3034,0.9431,0.000551,,,,,0.4382,-0.3034,0.9431,0.9997,-0.0642,0.3111,0.011087,0.003053,0.000495,,,Long (90-180d)
2026-01-21,2026-01-30,0.0246,89680.42,27,0.3815,-0.2902,4.7419,0.013746,,,,,0.3815,-0.2902,4.7419,0.9998,-0.0966,0.3011,0.085937,0.047034,0.015383,,,Short (<30d)
2026-01-21,2026-02-06,0.0438,88688.87,23,0.3675,-0.1293,2.6623,0.029243,,,,,0.3675,-0.1293,2.6623,0.1201,-2.0,0.1457,0.049093,0.041007,0.011316,,,Short (<30d)
2026-01-21,2026-02-27,0.1013,89495.17,17,0.3866,-0.3249,1.9447,0.005063,,,,,0.3866,-0.3249,1.9447,0.9996,-0.0682,0.3098,0.040549,0.024543,0.007552,,,Medium (30-90d)
2026-01-21,2026-03-27,0.178,88141.86,22,0.4005,-0.3258,1.4461,0.003465,,,,,0.4005,-0.3258,1.4461,0.9998,-0.06,0.3125,0.017598,0.011832,0.003604,,,Medium (30-90d)
2026-01-21,2026-06-26,0.4271,89916.46,7,0.4411,-0.3096,0.7043,0.000937,,,,,0.4411,-0.3096,0.7043,0.9997,-0.0634,0.3114,0.010569,0.002461,0.000503,,,Long (90-180d)
2026-01-22,2026-01-30,0.0219,88814.58,24,0.3614,-0.3207,5.0,0.019644,,,,,0.3614,-0.3207,5.0,0.9998,-0.0501,0.3158,0.084629,0.059241,0.018365,,,Short (<30d)
2026-01-22,2026-02-06,0.0411,88713.24,18,0.378,-0.478,4.0478,0.009053,,,,,0.378,-0.478,4.0478,0.9998,-0.069,0.3096,0.040798,0.023218,0.003619,,,Short (<30d)
2026-01-22,2026-02-13,0.0602,88846.57,6,0.3709,-0.303,0.7006,0.002456,,,,,0.3709,-0.303,0.7006,0.9998,-0.0582,0.3131,0.010216,0.00266,0.001063,,,Short (<30d)
2026-01-22,2026-02-27,0.0986,89194.29,14,0.3709,-0.3107,2.0024,0.003185,,,,,0.3709,-0.3107,2.0024,0.9998,-0.0611,0.3121,0.012499,0.011949,0.002451,,,Medium (30-90d)
2026-01-22,2026-03-27,0.1752,89197.52,17,0.3884,-0.291,1.4132,0.003312,,,,,0.3884,-0.291,1.4132,0.9998,-0.0602,0.3124,0.017883,0.007697,0.003349,,,Medium (30-90d)
2026-01-22,2026-06-26,0.4244,88694.92,7,0.4344,-0.2891,0.7016,0.001404,,,,,0.4344,-0.2891,0.7016,0.9997,-0.0627,0.3116,0.008243,0.002769,0.001036,,,Long (90-180d)
2026-01-23,2026-01-30,0.0192,88924.94,26,0.3764,-0.334,5.0,0.042021,0.3432,0.2305,0.0999,0.3203,0.3764,-0.334,5.0,0.9998,-0.0499,0.3157,0.164687,0.131076,0.020616,,,Short (<30d)
2026-01-23,2026-02-06,0.0383,89231.06,20,0.3447,-0.3908,4.2096,0.01094,0.3413,0.1256,-0.1,0.3341,0.3447,-0.3908,4.2096,0.9998,-0.069,0.3096,0.057607,0.025937,0.007549,0.007829,0.009842,Short (<30d)
2026-01-23,2026-02-13,0.0575,89446.2,12,0.3484,-0.2817,2.8407,0.004416,0.3346,0.9998,0.1,0.1424,0.3484,-0.2817,2.8407,0.9998,-0.0597,0.3126,0.012737,0.011726,0.004328,0.004658,0.009424,Short (<30d)
2026-01-23,2026-02-27,0.0958,89358.4,16,0.3543,-0.2949,2.2479,0.00504,0.3284,1.0021,0.1,0.1834,0.3543,-0.2949,2.2479,0.9998,-0.0582,0.3131,0.035138,0.026787,0.004194,0.00504,0.023348,Medium (30-90d)
2026-01-23,2026-03-27,0.1725,89386.83,19,0.3773,-0.2794,1.5647,0.004298,0.3563,1.0006,-0.1,0.1467,0.3773,-0.2794,1.5647,0.9998,-0.0611,0.3121,0.010294,0.009271,0.0041,0.00551,0.008712,Medium (30-90d)
2026-01-23,2026-06-26,0.4216,89494.82,7,0.4309,-0.3045,0.6995,0.002498,0.4239,1.0016,-0.1,0.0383,0.4309,-0.3045,0.6995,0.9997,-0.0636,0.3113,0.008074,0.003209,0.002433,0.002509,0.007765,Long (90-180d)
2026-01-24,2026-02-06,0.0356,89721.79,16,0.3371,-0.4263,4.8563,0.013553,,,,,0.3371,-0.4263,4.8563,0.9998,-0.0774,0.3069,0.066769,0.035163,0.005244,,,Short (<30d)
2026-01-24,2026-02-13,0.0548,89132.21,9,0.353,-0.3465,2.7467,0.002125,,,,,0.353,-0.3465,2.7467,0.9998,-0.0586,0.3129,0.012716,0.011416,0.002491,,,Short (<30d)
2026-01-24,2026-02-27,0.0931,89497.73,13,0.3572,-0.2747,2.0824,0.002775,,,,,0.3572,-0.2747,2.0824,0.9998,-0.0606,0.3123,0.015839,0.013676,0.00243,,,Medium (30-90d)
2026-01-24,2026-03-27,0.1697,89462.42,14,0.3784,-0.2748,1.4712,0.001908,,,,,0.3784,-0.2748,1.4712,0.9998,-0.0598,0.3126,0.006782,0.005171,0.001862,,,Medium (30-90d)
2026-01-24,2026-06-26,0.4189,89210.54,6,0.4297,-0.2695,0.6985,0.001121,,,,,0.4297,-0.2695,0.6985,0.9997,-0.064,0.3112,0.009016,0.001585,0.001112,,,Long (90-180d)
2026-01-25,2026-02-06,0.0329,86486.48,19,0.3998,-0.543,5.0,0.018258,,,,,0.3998,-0.543,5.0,0.9998,-0.0756,0.3075,0.050084,0.036776,0.011738,,,Short (<30d)
2026-01-25,2026-02-13,0.052,86388.75,12,0.3874,-0.4507,2.986,0.003559,,,,,0.3874,-0.4507,2.986,0.9998,-0.0597,0.3126,0.019292,0.011901,0.002767,,,Short (<30d)
2026-01-25,2026-02-27,0.0903,88139.01,17,0.3678,-0.3053,2.1499,0.004177,,,,,0.3678,-0.3053,2.1499,0.9999,-0.0559,0.3138,0.035836,0.02934,0.00475,,,Medium (30-90d)
2026-01-25,2026-03-27,0.167,87005.76,19,0.3891,-0.3133,1.5077,0.002806,,,,,0.3891,-0.3133,1.5077,0.9998,-0.0589,0.3128,0.014839,0.012724,0.002815,,,Medium (30-90d)
2026-01-25,2026-06-26,0.4162,86198.78,7,0.4385,-0.3463,0.9066,0.001553,,,,,0.4385,-0.3463,0.9066,0.9997,-0.0639,0.3112,0.018216,0.00322,0.001526,,,Long (90-180d)
2026-01-26,2026-02-06,0.0301,88282.54,21,0.3685,0.0,2.7997,0.027251,,,,,0.3685,0.0,2.7997,0.084,-1.9057,0.1242,0.048021,0.040882,0.010105,,,Short (<30d)
2026-01-26,2026-02-13,0.0493,87408.01,16,0.3768,-0.35,2.9967,0.002931,,,,,0.3768,-0.35,2.9967,0.9998,-0.0613,0.312,0.022687,0.020057,0.002384,,,Short (<30d)
2026-01-26,2026-02-27,0.0876,87793.1,16,0.3757,-0.3882,2.5099,0.0048,,,,,0.3757,-0.3882,2.5099,0.9998,-0.0605,0.3123,0.0201,0.018144,0.00479,,,Medium (30-90d)
2026-01-26,2026-03-27,0.1643,86864.63,19,0.3998,-0.3564,1.362,0.005429,,,,,0.3998,-0.3564,1.362,0.9998,-0.0602,0.3124,0.018015,0.008282,0.005382,,,Medium (30-90d)
2026-01-26,2026-06-26,0.4134,88270.66,6,0.4334,-0.3043,1.0507,0.001745,,,,,0.4334,-0.3043,1.0507,0.9997,-0.0643,0.3111,0.012164,0.003377,0.001804,,,Long (90-180d)
2026-01-27,2026-02-06,0.0274,87682.45,20,0.3614,-0.387,4.4311,0.009928,,,,,0.3614,-0.387,4.4311,0.9996,-0.0845,0.3047,0.051776,0.044593,0.010572,,,Short (<30d)
2026-01-27,2026-02-13,0.0465,88679.33,13,0.3601,-0.3111,2.8587,0.00297,,,,,0.3601,-0.3111,2.8587,0.9998,-0.0603,0.3124,0.011945,0.011835,0.002492,,,Short (<30d)
2026-01-27,2026-02-27,0.0849,88536.65,17,0.3604,-0.312,2.2224,0.002268,,,,,0.3604,-0.312,2.2224,0.9998,-0.0598,0.3126,0.038214,0.025829,0.004385,,,Medium (30-90d)
2026-01-27,2026-03-27,0.1615,87318.26,17,0.3939,-0.4242,1.9429,0.010184,,,,,0.3939,-0.4242,1.9429,0.9998,-0.059,0.3128,0.017448,0.015996,0.010254,,,Medium (30-90d)
2026-01-27,2026-06-26,0.4107,87445.82,7,0.4341,-0.3049,0.6997,0.00185,,,,,0.4341,-0.3049,0.6997,0.9997,-0.0628,0.3116,0.01585,0.003088,0.001526,,,Long (90-180d)
2026-01-28,2026-02-06,0.0246,90046.18,19,0.3496,-0.2352,4.6446,0.006671,,,,,0.3496,-0.2352,4.6446,0.9999,-0.0598,0.3126,0.061795,0.030654,0.010852,,,Short (<30d)
2026-01-28,2026-02-13,0.0438,88971.34,12,0.3584,-0.3435,3.6006,0.003956,,,,,0.3584,-0.3435,3.6006,0.9999,-0.0567,0.3136,0.053338,0.038682,0.002828,,,Short (<30d)
2026-01-28,2026-02-27,0.0821,89518.78,15,0.3556,-0.2745,2.4061,0.003553,,,,,0.3556,-0.2745,2.4061,0.9997,-0.0626,0.3116,0.019669,0.014337,0.001984,,,Short (<30d)
2026-01-28,2026-03-27,0.1588,90252.59,18,0.3723,-0.2384,1.6155,0.003141,,,,,0.3723,-0.2384,1.6155,0.9998,-0.0606,0.3123,0.008938,0.008345,0.002921,,,Medium (30-90d)
2026-01-28,2026-06-26,0.4079,90072.28,8,0.4211,-0.2508,1.0141,0.002281,,,,,0.4211,-0.2508,1.0141,0.9997,-0.0626,0.3116,0.019724,0.008811,0.00184,,,Long (90-180d)
2026-01-29,2026-02-06,0.0219,83837.71,24,0.3929,-0.3957,4.4951,0.022168,,,,,0.3929,-0.3957,4.4951,0.9995,-0.0815,0.3056,0.064511,0.045234,0.025483,,,Short (<30d)
2026-01-29,2026-02-13,0.0411,84303.54,16,0.3933,-0.4806,4.2118,0.010534,,,,,0.3933,-0.4806,4.2118,0.9999,-0.058,0.3131,0.035444,0.023448,0.011333,,,Short (<30d)
2026-01-29,2026-02-20,0.0602,87705.46,13,0.3822,-0.3879,0.7739,0.009015,,,,,0.3822,-0.3879,0.7739,0.9999,-0.0528,0.3148,0.012549,0.009734,0.005558,,,Short (<30d)
2026-01-29,2026-02-27,0.0794,83763.14,22,0.3807,-0.3906,2.4655,0.008207,,,,,0.3807,-0.3906,2.4655,0.9995,-0.0714,0.3088,0.037494,0.036253,0.009836,,,Short (<30d)
2026-01-29,2026-03-27,0.1561,84095.62,21,0.3933,-0.3499,1.5556,0.00376,,,,,0.3933,-0.3499,1.5556,0.9998,-0.0594,0.3127,0.022707,0.016019,0.004112,,,Medium (30-90d)
2026-01-29,2026-04-24,0.2327,83691.38,9,0.4052,-0.3376,1.2845,0.003956,,,,,0.4052,-0.3376,1.2845,0.9998,-0.0596,0.3126,0.014007,0.005611,0.003977,,,Medium (30-90d)
2026-01-29,2026-06-26,0.4052,84483.15,8,0.437,-0.2979,0.882,0.001193,,,,,0.437,-0.2979,0.882,0.9997,-0.064,0.3112,0.012749,0.00411,0.001162,,,Long (90-180d)
2026-01-30,2026-02-06,0.0192,82481.3,26,0.4112,-0.2668,5.0,0.017722,0.4163,1.0011,0.1,0.1513,0.4112,-0.2668,5.0,1.0007,-0.05,0.3159,0.079758,0.056009,0.018081,0.013209,0.029674,Short (<30d)
2026-01-30,2026-02-13,0.0383,82313.73,19,0.4212,-0.502,4.5786,0.012458,0.4008,0.0172,0.1001,2.0,0.4212,-0.502,4.5786,0.9997,-0.0753,0.3076,0.037936,0.031812,0.011578,0.012391,0.019282,Short (<30d)
2026-01-30,2026-02-20,0.0575,81349.25,15,0.4132,-0.4441,2.8133,0.007322,0.3914,0.9978,-0.1,0.0843,0.4132,-0.4441,2.8133,0.9998,-0.059,0.3128,0.025346,0.01436,0.007282,0.007599,0.014921,Short (<30d)
2026-01-30,2026-02-27,0.0767,82807.42,21,0.3936,-0.3091,2.405,0.006359,0.3578,1.0035,0.1,0.2148,0.3936,-0.3091,2.405,0.9995,-0.0727,0.3084,0.042917,0.033443,0.009749,0.00459,0.032682,Short (<30d)
2026-01-30,2026-03-27,0.1533,81530.01,21,0.4031,-0.3394,1.6617,0.005217,0.3496,1.0024,0.1,0.2311,0.4031,-0.3394,1.6617,0.9998,-0.0582,0.3131,0.035542,0.02202,0.005963,0.005217,0.030918,Medium (30-90d)
2026-01-30,2026-04-24,0.23,81988.62,13,0.4106,-0.3096,1.3586,0.003088,0.4089,0.9986,0.1,0.0559,0.4106,-0.3096,1.3586,0.9998,-0.0593,0.3127,0.018645,0.009867,0.002714,0.003112,0.016709,Medium (30-90d)
2026-01-30,2026-06-26,0.4025,82348.37,6,0.4433,-0.3401,1.0277,0.002204,0.4373,1.001,-0.1,0.0193,0.4433,-0.3401,1.0277,0.9997,-0.0641,0.3111,0.018098,0.003723,0.002259,0.002219,0.009417,Long (90-180d)
2026-01-31,2026-02-13,0.0356,77303.61,26,0.4966,-0.5003,3.6583,0.029037,,,,,0.4966,-0.5003,3.6583,0.9995,-0.0758,0.3074,0.063415,0.058586,0.029349,,,Short (<30d)
2026-01-31,2026-02-20,0.0548,78477.59,21,0.4453,-0.4174,2.8493,0.016092,,,,,0.4453,-0.4174,2.8493,0.9997,-0.0675,0.3101,0.036334,0.029149,0.015094,,,Short (<30d)
2026-01-31,2026-02-27,0.0739,77698.16,21,0.4508,-0.4533,2.4175,0.011714,,,,,0.4508,-0.4533,2.4175,0.9997,-0.0626,0.3116,0.033381,0.027491,0.012192,,,Short (<30d)
2026-01-31,2026-03-27,0.1506,77673.85,22,0.4452,-0.4707,1.4204,0.007484,,,,,0.4452,-0.4707,1.4204,0.9999,-0.0569,0.3135,0.046563,0.020082,0.007706,,,Medium (30-90d)
2026-01-31,2026-04-24,0.2272,77457.08,16,0.4497,-0.4971,1.4316,0.00772,,,,,0.4497,-0.4971,1.4316,0.9998,-0.0598,0.3125,0.040193,0.010659,0.007846,,,Medium (30-90d)
2026-01-31,2026-06-26,0.3997,78919.72,7,0.4633,-0.4566,0.9953,0.004055,,,,,0.4633,-0.4566,0.9953,0.9997,-0.0639,0.3112,0.024872,0.00549,0.00396,,,Long (90-180d)
2026-02-01,2026-02-13,0.0329,78019.47,25,0.467,-0.3671,4.3658,0.011134,,,,,0.467,-0.3671,4.3658,0.9995,-0.0904,0.3029,0.064776,0.059,0.012775,,,Short (<30d)
2026-02-01,2026-02-20,0.052,77418.72,20,0.4476,-0.3705,3.3746,0.008263,,,,,0.4476,-0.3705,3.3746,0.9997,-0.063,0.3115,0.0442,0.042334,0.008738,,,Short (<30d)
2026-02-01,2026-02-27,0.0712,76605.22,21,0.4443,-0.3676,2.5405,0.005039,,,,,0.4443,-0.3676,2.5405,0.9996,-0.0694,0.3095,0.033441,0.031041,0.005227,,,Short (<30d)
2026-02-01,2026-03-27,0.1478,77631.59,20,0.4313,-0.3031,1.627,0.005808,,,,,0.4313,-0.3031,1.627,0.9998,-0.0575,0.3133,0.026737,0.018865,0.005944,,,Medium (30-90d)
2026-02-01,2026-04-24,0.2245,77435.04,17,0.4377,-0.3214,1.1029,0.00253,,,,,0.4377,-0.3214,1.1029,0.9997,-0.0639,0.3112,0.015742,0.005163,0.002603,,,Medium (30-90d)
2026-02-01,2026-06-26,0.397,77773.09,8,0.4576,-0.3299,0.8562,0.002074,,,,,0.4576,-0.3299,0.8562,0.9997,-0.0628,0.3116,0.022273,0.005872,0.001678,,,Long (90-180d)
2026-02-02,2026-02-13,0.0301,77759.92,28,0.4762,-0.2855,4.225,0.012089,,,,,0.4762,-0.2855,4.225,0.9996,-0.0629,0.3115,0.06857,0.053758,0.01565,,,Short (<30d)
2026-02-02,2026-02-20,0.0493,78371.75,24,0.4453,-0.2407,3.0353,0.009165,,,,,0.4453,-0.2407,3.0353,0.9996,-0.0687,0.3097,0.031648,0.026537,0.009532,,,Short (<30d)
